material_id,standard_id,first_seen,internal_name,language,size,direction,theme,optimization,stylization,pain_point,exercise_type,r_version,c_version,m_version,designer,designer_variant,serial_code,parse_status,channels,source_files,total_purchases,total_spend,total_impressions,avg_ctr,avg_roas,has_order
20260713_GrowMe_EN_9x16_FX-Women_ZT-WomenEmpowerment_RS-P1X1R3C3_aitool_cty,20260713_GrowMe_EN_9x16_FX-Women_ZT-womenempowerment_RS-P1X1R3C3_cty,2026-07-13,GrowMe,EN,9x16,Women,womenempowerment,,P1X1R3C3,P1,X1,R3,C3,,cty,,,complete,WW,"0713周老素材.csv,account_all_WW.csv",0.0,0.47,235.0,2.7,0.0,False
20260713_growme_EN_9x16_FX-EnglishLearners_ZT-Learning_RS-P1X1R1C1_CN_095KB_RMG-6284F,20260713_growme_EN_9x16_FX-EnglishLearners_ZT-learning_RS-P1X1R1C1_CN,2026-07-13,growme,EN,9x16,EnglishLearners,learning,,P1X1R1C1,P1,X1,R1,C1,,其他,,RMG-6284F,complete,WW,"0713周老素材.csv,account_all_WW.csv",0.0,34.54,21886.0,0.79,0.0,False
20260713_growme_EN_9x16_FX-EnglishLearners_ZT-VP-readingchallenge_RS-P1X1R3C3_wxx,20260713_growme_EN_9x16_FX-EnglishLearners_ZT-vp_RS-P1X1R3C3_wxx,2026-07-13,growme,EN,9x16,EnglishLearners,vp,,P1X1R3C3,P1,X1,R3,C3,,wxx,,,complete,WW,"0713周新创意素材.csv,account_all_WW.csv",0.0,55.68,22062.0,0.63,0.0,False
20260713_growme_EN_9x16_FX-EnglishReaders_ZT-learning-boke_RS-P1X1R3C3_gy,20260713_growme_EN_9x16_FX-EnglishReaders_ZT-learning_RS-P1X1R3C3_gy,2026-07-13,growme,EN,9x16,englishreaders,learning,,P1X1R3C3,P1,X1,R3,C3,,gy,,,complete,WW,"0713周老素材.csv,account_all_WW.csv",0.0,52.1,18506.0,1.29,0.0,False
20260713_growme_EN_9x16_FX-EnglishReaders_ZT-learning-dzb_RS-P1X1R3C3_gy,20260713_growme_EN_9x16_FX-EnglishReaders_ZT-learning_RS-P1X1R3C3_gy,2026-07-13,growme,EN,9x16,englishreaders,learning,,P1X1R3C3,P1,X1,R3,C3,,gy,,,complete,WW,"0713周老素材.csv,account_all_WW.csv",0.0,9.49,4668.0,0.84,0.0,False
20260713_growme_EN_9x16_FX-Professionals_ZT-Learning_RS-P1X1R1C1_CN_095KB_RMG-6284D,20260713_growme_EN_9x16_FX-Professionals_ZT-learning_RS-P1X1R1C1_CN,2026-07-13,growme,EN,9x16,Professionals,learning,,P1X1R1C1,P1,X1,R1,C1,,其他,,RMG-6284D,complete,WW,"0713周老素材.csv,account_all_WW.csv",0.0,47.32,27230.0,0.81,0.0,False
20260713_growme_EN_9x16_FX-SelfGrowth_ZT-Learning_RS-P1X1R1C1_CN_095KB_RMG-6284A,20260713_growme_EN_9x16_FX-SelfGrowth_ZT-learning_RS-P1X1R1C1_CN,2026-07-13,growme,EN,9x16,SelfGrowth,learning,,P1X1R1C1,P1,X1,R1,C1,,其他,,RMG-6284A,complete,WW,"0713周新创意素材.csv,account_all_WW.csv",0.0,87.94,23652.0,1.18,0.0,False
20260714_GrowMe_EN_9x16_01_FX-SelfGrowth_ZT-Reading-girl_RS-P1X1R3C3_wxx,20260714_GrowMe_EN_9x16_FX-SelfGrowth_ZT-reading_RS-P1X1R3C3_wxx,2026-07-14,GrowMe,EN,9x16,SelfGrowth,reading,,P1X1R3C3,P1,X1,R3,C3,,wxx,,,complete,WW,"0713周新创意素材.csv,account_all_WW.csv",0.0,67.1,21950.0,0.56,0.0,False
20260714_GrowMe_EN_9x16_FX-EnglishLearners_ZT-EmotionalHealth_RS-P1X1R3C3_aitool_cty,20260714_GrowMe_EN_9x16_FX-EnglishLearners_ZT-emotionalhealth_RS-P1X1R3C3_cty,2026-07-14,GrowMe,EN,9x16,EnglishLearners,emotionalhealth,,P1X1R3C3,P1,X1,R3,C3,,cty,,,complete,WW,"0713周老素材.csv,account_all_WW.csv",0.0,1.8900000000000001,976.0,1.49,0.0,False
20260714_GrowMe_EN_9x16_FX-EnglishLearners_ZT-Habits_RS-P1X1R3C3_aitool_cty,20260714_GrowMe_EN_9x16_FX-EnglishLearners_ZT-habits_RS-P1X1R3C3_cty,2026-07-14,GrowMe,EN,9x16,EnglishLearners,habits,,P1X1R3C3,P1,X1,R3,C3,,cty,,,complete,WW,"0713周老素材.csv,account_all_WW.csv",2.0,221.89000000000001,133340.0,1.08,0.42,True
20260714_GrowMe_EN_9x16_FX-FinanceSeekers_ZT-Growth_RS-P1X1R3C3_aitool_cty,20260714_GrowMe_EN_9x16_FX-FinanceSeekers_ZT-growth_RS-P1X1R3C3_cty,2026-07-14,GrowMe,EN,9x16,FinanceSeekers,growth,,P1X1R3C3,P1,X1,R3,C3,,cty,,,complete,WW,"0713周老素材.csv,account_all_WW.csv",0.0,42.64,31848.0,1.06,0.0,False
20260714_GrowMe_EN_9x16_FX-FinanceSeekers_ZT-LifeLessons_RS-P1X1R3C3_aitool_cty,20260714_GrowMe_EN_9x16_FX-FinanceSeekers_ZT-lifelessons_RS-P1X1R3C3_cty,2026-07-14,GrowMe,EN,9x16,FinanceSeekers,lifelessons,,P1X1R3C3,P1,X1,R3,C3,,cty,,,complete,WW,"0713周老素材.csv,account_all_WW.csv",0.0,27.42,21902.0,1.6,0.0,False
20260714_GrowMe_EN_9x16_FX-Overthinkers_ZT-Communication_RS-P1X1R3C3_aitool_cty,20260714_GrowMe_EN_9x16_FX-Overthinkers_ZT-communication_RS-P1X1R3C3_cty,2026-07-14,GrowMe,EN,9x16,Overthinkers,communication,,P1X1R3C3,P1,X1,R3,C3,,cty,,,complete,WW,"0713周老素材.csv,account_all_WW.csv",0.0,32.12,24047.0,1.03,0.0,False
20260714_GrowMe_EN_9x16_FX-Overthinkers_ZT-Focus_RS-P1X1R3C3_aitool_cty,20260714_GrowMe_EN_9x16_FX-Overthinkers_ZT-focus_RS-P1X1R3C3_cty,2026-07-14,GrowMe,EN,9x16,Overthinkers,focus,,P1X1R3C3,P1,X1,R3,C3,,cty,,,complete,WW,"0713周老素材.csv,account_all_WW.csv",0.0,40.36,27718.0,1.61,0.0,False
20260714_GrowMe_EN_9x16_FX-Overthinkers_ZT-Mindset_RS-P1X1R3C3_aitool_cty,20260714_GrowMe_EN_9x16_FX-Overthinkers_ZT-mindset_RS-P1X1R3C3_cty,2026-07-14,GrowMe,EN,9x16,Overthinkers,mindset,,P1X1R3C3,P1,X1,R3,C3,,cty,,,complete,WW,"0713周老素材.csv,account_all_WW.csv",0.0,29.84,21858.0,1.06,0.0,False
20260714_GrowMe_EN_9x16_FX-Professionals_ZT-Discipline_RS-P1X1R3C3_aitool_cty,20260714_GrowMe_EN_9x16_FX-Professionals_ZT-discipline_RS-P1X1R3C3_cty,2026-07-14,GrowMe,EN,9x16,Professionals,discipline,,P1X1R3C3,P1,X1,R3,C3,,cty,,,complete,WW,"0713周老素材.csv,account_all_WW.csv",0.0,48.54,23300.0,1.16,0.0,False
20260714_GrowMe_EN_9x16_FX-Professionals_ZT-Finance_RS-P1X1R3C3_aitool_cty,20260714_GrowMe_EN_9x16_FX-Professionals_ZT-finance_RS-P1X1R3C3_cty,2026-07-14,GrowMe,EN,9x16,Professionals,finance,,P1X1R3C3,P1,X1,R3,C3,,cty,,,complete,WW,"0713周老素材.csv,account_all_WW.csv",0.0,41.26,26618.0,0.78,0.0,False
20260714_GrowMe_EN_9x16_FX-Professionals_ZT-SelfImprovement_RS-P1X1R3C3_aitool_cty,20260714_GrowMe_EN_9x16_FX-Professionals_ZT-selfimprovement_RS-P1X1R3C3_cty,2026-07-14,GrowMe,EN,9x16,Professionals,selfimprovement,,P1X1R3C3,P1,X1,R3,C3,,cty,,,complete,WW,"0713周老素材.csv,account_all_WW.csv",0.0,38.94,26446.0,0.56,0.0,False
20260714_GrowMe_EN_9x16_FX-Readers_ZT-BookReading_RS-P1X1R3C3_aitool_cty,20260714_GrowMe_EN_9x16_FX-Readers_ZT-bookreading_RS-P1X1R3C3_cty,2026-07-14,GrowMe,EN,9x16,Readers,bookreading,,P1X1R3C3,P1,X1,R3,C3,,cty,,,complete,WW,"0713周老素材.csv,account_all_WW.csv",0.0,23.52,22722.0,0.76,0.0,False
20260714_GrowMe_EN_9x16_FX-Readers_ZT-Focus_RS-P1X1R3C3_aitool_cty,20260714_GrowMe_EN_9x16_FX-Readers_ZT-focus_RS-P1X1R3C3_cty,2026-07-14,GrowMe,EN,9x16,Readers,focus,,P1X1R3C3,P1,X1,R3,C3,,cty,,,complete,WW,"0713周老素材.csv,account_all_WW.csv",0.0,33.82,25848.0,1.61,0.0,False
20260714_GrowMe_EN_9x16_FX-Readers_ZT-SelfImprovement_RS-P1X1R3C3_aitool_cty,20260714_GrowMe_EN_9x16_FX-Readers_ZT-selfimprovement_RS-P1X1R3C3_cty,2026-07-14,GrowMe,EN,9x16,Readers,selfimprovement,,P1X1R3C3,P1,X1,R3,C3,,cty,,,complete,WW,"0713周老素材.csv,account_all_WW.csv",4.0,147.35999999999999,105696.0,1.21,0.22,True
20260714_GrowMe_EN_9x16_FX-Readers_ZT-SelfImprovement_RS-P1X1R3C3_aitool_cty - Copy,20260714_GrowMe_EN_9x16_FX-Readers_ZT-selfimprovement_RS-P1X1R3C3_aitool_cty - Copy,2026-07-14,GrowMe,EN,9x16,Readers,selfimprovement,,P1X1R3C3,P1,X1,R3,C3,,其他,cty - Copy,,complete,WW,account_all_WW.csv,0.0,0.44,174.0,1.72,0.0,False
20260714_GrowMe_EN_9x16_FX-SelfGrowth_ZT-BookReading_RS-P1X1R3C3_aitool_cty,20260714_GrowMe_EN_9x16_FX-SelfGrowth_ZT-bookreading_RS-P1X1R3C3_cty,2026-07-14,GrowMe,EN,9x16,SelfGrowth,bookreading,,P1X1R3C3,P1,X1,R3,C3,,cty,,,complete,WW,"0713周老素材.csv,account_all_WW.csv",0.0,29.36,25654.0,1.22,0.0,False
20260714_GrowMe_EN_9x16_FX-SelfGrowth_ZT-Discipline_RS-P1X1R3C3_aitool_cty,20260714_GrowMe_EN_9x16_FX-SelfGrowth_ZT-discipline_RS-P1X1R3C3_cty,2026-07-14,GrowMe,EN,9x16,SelfGrowth,discipline,,P1X1R3C3,P1,X1,R3,C3,,cty,,,complete,WW,"0713周老素材.csv,account_all_WW.csv",0.0,57.42,37463.0,1.29,0.0,False
20260714_GrowMe_EN_9x16_FX-SelfGrowth_ZT-Mindset_RS-P1X1R3C3_aitool_cty,20260714_GrowMe_EN_9x16_FX-SelfGrowth_ZT-mindset_RS-P1X1R3C3_cty,2026-07-14,GrowMe,EN,9x16,SelfGrowth,mindset,,P1X1R3C3,P1,X1,R3,C3,,cty,,,complete,WW,"0713周老素材.csv,account_all_WW.csv",0.0,39.92,31355.0,1.02,0.0,False
20260714_GrowMe_EN_9x16_FX-Students_ZT-Habits_RS-P1X1R3C3_aitool_cty,20260714_GrowMe_EN_9x16_FX-Students_ZT-habits_RS-P1X1R3C3_cty,2026-07-14,GrowMe,EN,9x16,Students,habits,,P1X1R3C3,P1,X1,R3,C3,,cty,,,complete,WW,"0713周老素材.csv,account_all_WW.csv",2.0,186.67999999999998,135950.0,1.6,0.29,True
20260714_GrowMe_EN_9x16_FX-Students_ZT-LifeLessons_RS-P1X1R3C3_aitool_cty,20260714_GrowMe_EN_9x16_FX-Students_ZT-lifelessons_RS-P1X1R3C3_cty,2026-07-14,GrowMe,EN,9x16,Students,lifelessons,,P1X1R3C3,P1,X1,R3,C3,,cty,,,complete,WW,"0713周老素材.csv,account_all_WW.csv",0.0,55.510000000000005,41827.0,1.43,0.0,False
20260714_GrowMe_EN_9x16_FX-Women_ZT-Growth_RS-P1X1R3C3_aitool_cty,20260714_GrowMe_EN_9x16_FX-Women_ZT-growth_RS-P1X1R3C3_cty,2026-07-14,GrowMe,EN,9x16,Women,growth,,P1X1R3C3,P1,X1,R3,C3,,cty,,,complete,WW,"0713周老素材.csv,account_all_WW.csv",4.0,251.66,181701.0,1.1,0.45,True
20260714_GrowMe_EN_9x16_FX-Women_ZT-Growth_RS-P1X1R3C3_aitool_cty - Copy,20260714_GrowMe_EN_9x16_FX-Women_ZT-growth_RS-P1X1R3C3_aitool_cty - Copy,2026-07-14,GrowMe,EN,9x16,Women,growth,,P1X1R3C3,P1,X1,R3,C3,,其他,cty - Copy,,complete,WW,account_all_WW.csv,0.0,0.12,37.0,0.0,0.0,False
20260714_GrowMe_EN_9x16_FX-Women_ZT-Habits_RS-P1X1R3C3_aitool_cty,20260714_GrowMe_EN_9x16_FX-Women_ZT-habits_RS-P1X1R3C3_cty,2026-07-14,GrowMe,EN,9x16,Women,habits,,P1X1R3C3,P1,X1,R3,C3,,cty,,,complete,WW,"0713周老素材.csv,account_all_WW.csv",0.0,28.770000000000003,25799.0,1.43,0.0,False
20260714_GrowMe_EN_9x16_FX-Women_ZT-SelfGrowth-47_RS-P1X1R3C3_wxx,20260714_GrowMe_EN_9x16_FX-Women_ZT-selfgrowth_RS-P1X1R3C3_wxx,2026-07-14,GrowMe,EN,9x16,Women,selfgrowth,,P1X1R3C3,P1,X1,R3,C3,,wxx,,,complete,WW,"0713周新创意素材.csv,account_all_WW.csv",0.0,2.1,703.0,0.29,0.0,False
20260714_growme_EN_9x16_FX-EnglishLearners_ZT-AI-english-1_RS-P1X1R3C3_fj,20260714_growme_EN_9x16_FX-EnglishLearners_ZT-ai_RS-P1X1R3C3_fj,2026-07-14,growme,EN,9x16,EnglishLearners,ai,,P1X1R3C3,P1,X1,R3,C3,,fj,,,complete,WW,"0713周新创意素材.csv,account_all_WW.csv",0.0,68.14,25618.0,0.98,0.0,False
20260714_growme_EN_9x16_FX-EnglishLearners_ZT-VP-badscore_RS-P1X1R3C3_wxx,20260714_growme_EN_9x16_FX-EnglishLearners_ZT-vp_RS-P1X1R3C3_wxx,2026-07-14,growme,EN,9x16,EnglishLearners,vp,,P1X1R3C3,P1,X1,R3,C3,,wxx,,,complete,WW,"0713周新创意素材.csv,account_all_WW.csv",0.0,58.98,16862.0,1.27,0.0,False
20260714_growme_EN_9x16_FX-EnglishLearners_ZT-VP-english-1_RS-P1X1R3C3_fj,20260714_growme_EN_9x16_FX-EnglishLearners_ZT-vp_RS-P1X1R3C3_fj,2026-07-14,growme,EN,9x16,EnglishLearners,vp,,P1X1R3C3,P1,X1,R3,C3,,fj,,,complete,WW,"0713周新创意素材.csv,account_all_WW.csv",0.0,67.7,24018.0,0.85,0.0,False
20260714_growme_EN_9x16_FX-EnglishLearners_ZT-VP-goodscore_RS-P1X1R3C3_wxx,20260714_growme_EN_9x16_FX-EnglishLearners_ZT-vp_RS-P1X1R3C3_wxx,2026-07-14,growme,EN,9x16,EnglishLearners,vp,,P1X1R3C3,P1,X1,R3,C3,,wxx,,,complete,WW,"0713周新创意素材.csv,account_all_WW.csv",0.0,65.94,22272.0,1.13,0.0,False
20260714_growme_EN_9x16_FX-EnglishLearners_ZT-VP-talk_RS-P1X1R3C3_FL_fj,20260714_growme_EN_9x16_FX-EnglishLearners_ZT-vp_RS-P1X1R3C3_FL_fj,2026-07-14,growme,EN,9x16,EnglishLearners,vp,,P1X1R3C3,P1,X1,R3,C3,,其他,fj,,complete,WW,"0713周新创意素材.csv,account_all_WW.csv",0.0,61.36,20304.0,0.48,0.0,False
20260714_growme_EN_9x16_FX-EnglishLearners_ZT-learning-talk2_RS-P1X1R3C3_gy,20260714_growme_EN_9x16_FX-EnglishLearners_ZT-learning_RS-P1X1R3C3_gy,2026-07-14,growme,EN,9x16,EnglishLearners,learning,,P1X1R3C3,P1,X1,R3,C3,,gy,,,complete,WW,"0713周新创意素材.csv,account_all_WW.csv",0.0,2.65,848.0,0.95,0.0,False
20260714_growme_EN_9x16_FX-EnglishLearners_ZT-learning-talk_RS-P1X1R3C3_gy,20260714_growme_EN_9x16_FX-EnglishLearners_ZT-learning_RS-P1X1R3C3_gy,2026-07-14,growme,EN,9x16,EnglishLearners,learning,,P1X1R3C3,P1,X1,R3,C3,,gy,,,complete,WW,"0713周新创意素材.csv,account_all_WW.csv",6.0,266.0899999999999,79117.0,0.79,0.5,True
20260714_growme_EN_9x16_FX-EnglishLearners_ZT-learning-talk_RS-P1X1R3C3_gy - Copy,20260714_growme_EN_9x16_FX-EnglishLearners_ZT-learning_RS-P1X1R3C3_gy - Copy,2026-07-14,growme,EN,9x16,EnglishLearners,learning,,P1X1R3C3,P1,X1,R3,C3,,其他,,,complete,WW,account_all_WW.csv,0.0,0.0,23.0,0.0,0.0,False
20260714_growme_EN_9x16_FX-Readers_ZT-BookReading-habits_RS-P1X1R3C3_gy,20260714_growme_EN_9x16_FX-Readers_ZT-bookreading_RS-P1X1R3C3_gy,2026-07-14,growme,EN,9x16,Readers,bookreading,,P1X1R3C3,P1,X1,R3,C3,,gy,,,complete,WW,"0713周新创意素材.csv,account_all_WW.csv",2.0,76.76,20474.0,1.39,0.33,True
20260714_growme_EN_9x16_FX-Readers_ZT-BookReading-talent_RS-P1X1R3C3_gy,20260714_growme_EN_9x16_FX-Readers_ZT-bookreading_RS-P1X1R3C3_gy,2026-07-14,growme,EN,9x16,Readers,bookreading,,P1X1R3C3,P1,X1,R3,C3,,gy,,,complete,WW,"0713周新创意素材.csv,account_all_WW.csv",0.0,16.01,6080.0,1.68,0.0,False
20260715_GrowMe_EN_4x5_FX-SelfGrowth _ZT- Learning-pic3_RS-P3X1R1C3_fj,20260715_GrowMe_EN_4x5_FX-SelfGrowth_ZT-learning_RS-P3X1R1C3_fj,2026-07-15,GrowMe,EN,4x5,SelfGrowth,learning,,P3X1R1C3,P3,X1,R1,C3,,fj,,,complete,WW,account_all_WW.csv,0.0,11.54,10376.0,1.65,0.0,False
20260715_GrowMe_EN_4x5_FX-SelfGrowth _ZT- Learning-pic4_RS-P3X1R1C3_fj,20260715_GrowMe_EN_4x5_FX-SelfGrowth_ZT-learning_RS-P3X1R1C3_fj,2026-07-15,GrowMe,EN,4x5,SelfGrowth,learning,,P3X1R1C3,P3,X1,R1,C3,,fj,,,complete,WW,account_all_WW.csv,3.0,74.03,42225.0,2.01,0.29,True
20260715_GrowMe_EN_4x5_FX-SelfGrowth _ZT- Learning-pic5_RS-P3X1R1C3_fj,20260715_GrowMe_EN_4x5_FX-SelfGrowth_ZT-learning_RS-P3X1R1C3_fj,2026-07-15,GrowMe,EN,4x5,SelfGrowth,learning,,P3X1R1C3,P3,X1,R1,C3,,fj,,,complete,WW,account_all_WW.csv,0.0,8.46,9138.0,2.0,0.0,False
20260715_GrowMe_EN_4x5_FX-SelfGrowth _ZT- Learning-pic6_RS-P3X1R1C3_fj,20260715_GrowMe_EN_4x5_FX-SelfGrowth_ZT-learning_RS-P3X1R1C3_fj,2026-07-15,GrowMe,EN,4x5,SelfGrowth,learning,,P3X1R1C3,P3,X1,R1,C3,,fj,,,complete,WW,account_all_WW.csv,0.0,12.11,7190.0,2.53,0.0,False
20260715_GrowMe_EN_9x16_01_FX-SelfGrowth_ZT-TEDtalk-room_RS-P1X1R3C3_wxx,20260715_GrowMe_EN_9x16_FX-SelfGrowth_ZT-tedtalk_RS-P1X1R3C3_wxx,2026-07-15,GrowMe,EN,9x16,SelfGrowth,tedtalk,,P1X1R3C3,P1,X1,R3,C3,,wxx,,,complete,WW,"0713周新创意素材.csv,account_all_WW.csv",0.0,0.02,26.0,0.0,0.0,False
20260715_GrowMe_EN_9x16_01_FX-SelfGrowth_ZT-reading-pic1_RS-P1X1R3C3_wxx,20260715_GrowMe_EN_9x16_FX-SelfGrowth_ZT-reading_RS-P1X1R3C3_wxx,2026-07-15,GrowMe,EN,9x16,SelfGrowth,reading,,P1X1R3C3,P1,X1,R3,C3,,wxx,,,complete,WW,account_all_WW.csv,0.0,8.05,10262.0,3.0,0.0,False
20260715_GrowMe_EN_9x16_01_FX-SelfGrowth_ZT-reading-pic3_RS-P1X1R3C3_wxx,20260715_GrowMe_EN_9x16_FX-SelfGrowth_ZT-reading_RS-P1X1R3C3_wxx,2026-07-15,GrowMe,EN,9x16,SelfGrowth,reading,,P1X1R3C3,P1,X1,R3,C3,,wxx,,,complete,WW,account_all_WW.csv,0.0,0.27,397.0,1.26,0.0,False
20260715_GrowMe_EN_9x16_FX-EnglishLearners_ZT-BookReading_RS-P1X1R3C3_aitool_czy,20260715_GrowMe_EN_9x16_FX-EnglishLearners_ZT-bookreading_RS-P1X1R3C3_czy,2026-07-15,GrowMe,EN,9x16,EnglishLearners,bookreading,,P1X1R3C3,P1,X1,R3,C3,,czy,,,complete,WW,"0713周老素材.csv,account_all_WW.csv",0.0,40.1,23532.0,1.21,0.0,False
20260715_GrowMe_EN_9x16_FX-EnglishLearners_ZT-Focus_RS-P1X1R3C3_aitool_cty,20260715_GrowMe_EN_9x16_FX-EnglishLearners_ZT-focus_RS-P1X1R3C3_cty,2026-07-15,GrowMe,EN,9x16,EnglishLearners,focus,,P1X1R3C3,P1,X1,R3,C3,,cty,,,complete,WW,"0713周老素材.csv,account_all_WW.csv",0.0,6.58,3976.0,1.66,0.0,False
20260715_GrowMe_EN_9x16_FX-EnglishLearners_ZT-Learning-language_RS-P3X1R1C3_fj,20260715_GrowMe_EN_9x16_FX-EnglishLearners_ZT-learning_RS-P3X1R1C3_fj,2026-07-15,GrowMe,EN,9x16,EnglishLearners,learning,,P3X1R1C3,P3,X1,R1,C3,,fj,,,complete,WW,"0713周新创意素材.csv,account_all_WW.csv",0.0,68.18,35409.0,0.53,0.0,False
20260715_GrowMe_EN_9x16_FX-FinanceSeekers_ZT-LifeLessons_RS-P1X1R3C3_aitool_cty,20260715_GrowMe_EN_9x16_FX-FinanceSeekers_ZT-lifelessons_RS-P1X1R3C3_cty,2026-07-15,GrowMe,EN,9x16,FinanceSeekers,lifelessons,,P1X1R3C3,P1,X1,R3,C3,,cty,,,complete,WW,"0713周老素材.csv,account_all_WW.csv",0.0,17.74,13508.0,1.82,0.0,False
20260715_GrowMe_EN_9x16_FX-FinanceSeekers_ZT-Successful_RS-P1X1R3C3_aitool_czy,20260715_GrowMe_EN_9x16_FX-FinanceSeekers_ZT-successful_RS-P1X1R3C3_czy,2026-07-15,GrowMe,EN,9x16,FinanceSeekers,successful,,P1X1R3C3,P1,X1,R3,C3,,czy,,,complete,WW,"0713周老素材.csv,account_all_WW.csv",0.0,22.64,13628.0,2.13,0.0,False
20260715_GrowMe_EN_9x16_FX-Overthinkers_ZT-BookReading_RS-P1X1R3C3_aitool_cty,20260715_GrowMe_EN_9x16_FX-Overthinkers_ZT-bookreading_RS-P1X1R3C3_cty,2026-07-15,GrowMe,EN,9x16,Overthinkers,bookreading,,P1X1R3C3,P1,X1,R3,C3,,cty,,,complete,WW,"0713周老素材.csv,account_all_WW.csv",0.0,103.94,93336.0,0.74,0.0,False
20260715_GrowMe_EN_9x16_FX-Overthinkers_ZT-Mindset_RS-P1X1R3C3_aitool_cty,20260715_GrowMe_EN_9x16_FX-Overthinkers_ZT-mindset_RS-P1X1R3C3_cty,2026-07-15,GrowMe,EN,9x16,Overthinkers,mindset,,P1X1R3C3,P1,X1,R3,C3,,cty,,,complete,WW,"0713周老素材.csv,account_all_WW.csv",0.0,14.34,11980.0,1.39,0.0,False
20260715_GrowMe_EN_9x16_FX-Professionals_ZT-Communication-2_RS-P1X1R3C3_aitool_czy,20260715_GrowMe_EN_9x16_FX-Professionals_ZT-communication_RS-P1X1R3C3_czy,2026-07-15,GrowMe,EN,9x16,Professionals,communication,,P1X1R3C3,P1,X1,R3,C3,,czy,,,complete,WW,"0713周老素材.csv,account_all_WW.csv",0.0,35.2,23730.0,1.14,0.0,False
20260715_GrowMe_EN_9x16_FX-Readers_ZT-SelfImprovement_RS-P1X1R3C3_aitool_cty,20260715_GrowMe_EN_9x16_FX-Readers_ZT-selfimprovement_RS-P1X1R3C3_cty,2026-07-15,GrowMe,EN,9x16,Readers,selfimprovement,,P1X1R3C3,P1,X1,R3,C3,,cty,,,complete,WW,"0713周老素材.csv,account_all_WW.csv",0.0,41.02,29326.0,0.91,0.0,False
20260715_GrowMe_EN_9x16_FX-SelfGrowth _ZT- Learning-pic1_RS-P3X1R1C3_fj,20260715_GrowMe_EN_9x16_FX-SelfGrowth_ZT-learning_RS-P3X1R1C3_fj,2026-07-15,GrowMe,EN,9x16,SelfGrowth,learning,,P3X1R1C3,P3,X1,R1,C3,,fj,,,complete,WW,account_all_WW.csv,0.0,0.73,694.0,1.01,0.0,False
20260715_GrowMe_EN_9x16_FX-SelfGrowth _ZT- Learning-pic2_RS-P3X1R1C3_fj,20260715_GrowMe_EN_9x16_FX-SelfGrowth_ZT-learning_RS-P3X1R1C3_fj,2026-07-15,GrowMe,EN,9x16,SelfGrowth,learning,,P3X1R1C3,P3,X1,R1,C3,,fj,,,complete,WW,account_all_WW.csv,0.0,1.97,931.0,1.4,0.0,False
20260715_GrowMe_EN_9x16_FX-SelfGrowth_ZT-Growth_RS-P1X1R3C3_aitool_czy,20260715_GrowMe_EN_9x16_FX-SelfGrowth_ZT-growth_RS-P1X1R3C3_czy,2026-07-15,GrowMe,EN,9x16,SelfGrowth,growth,,P1X1R3C3,P1,X1,R3,C3,,czy,,,complete,WW,"0713周老素材.csv,account_all_WW.csv",0.0,40.42,26000.0,0.69,0.0,False
20260715_GrowMe_EN_9x16_FX-Students_ZT-Learning_RS-P1X1R3C3_aitool_czy,20260715_GrowMe_EN_9x16_FX-Students_ZT-learning_RS-P1X1R3C3_czy,2026-07-15,GrowMe,EN,9x16,Students,learning,,P1X1R3C3,P1,X1,R3,C3,,czy,,,complete,WW,"0713周老素材.csv,account_all_WW.csv",0.0,32.12,24170.0,0.75,0.0,False
20260715_growme_EN_9x16_FX-EnglishLearners_ZT-VP- challenge_RS-P1X1R3C3_fj,20260715_growme_EN_9x16_FX-EnglishLearners_ZT-vp_RS-P1X1R3C3_fj,2026-07-15,growme,EN,9x16,EnglishLearners,vp,,P1X1R3C3,P1,X1,R3,C3,,fj,,,complete,WW,"0713周新创意素材.csv,account_all_WW.csv",0.0,0.16999999999999998,116.0,0.0,0.0,False
20260715_growme_EN_9x16_FX-EnglishLearners_ZT-VP-3people_RS-P1X1R3C3_fj,20260715_growme_EN_9x16_FX-EnglishLearners_ZT-vp_RS-P1X1R3C3_fj,2026-07-15,growme,EN,9x16,EnglishLearners,vp,,P1X1R3C3,P1,X1,R3,C3,,fj,,,complete,WW,"0713周新创意素材.csv,account_all_WW.csv",0.0,0.0,18.0,0.0,0.0,False
20260715_growme_EN_9x16_FX-EnglishLearners_ZT-VP-english-subway_RS-P1X1R3C3_gy,20260715_growme_EN_9x16_FX-EnglishLearners_ZT-vp_RS-P1X1R3C3_gy,2026-07-15,growme,EN,9x16,EnglishLearners,vp,,P1X1R3C3,P1,X1,R3,C3,,gy,,,complete,WW,"0713周新创意素材.csv,account_all_WW.csv",0.0,0.66,439.0,1.37,0.0,False
20260715_growme_EN_9x16_FX-EnglishLearners_ZT-challenge-aikid_RS-P1X1R3C3_wxx,20260715_growme_EN_9x16_FX-EnglishLearners_ZT-challenge_RS-P1X1R3C3_wxx,2026-07-15,growme,EN,9x16,EnglishLearners,challenge,,P1X1R3C3,P1,X1,R3,C3,,wxx,,,complete,WW,"0713周新创意素材.csv,account_all_WW.csv",0.0,20.38,9361.0,1.16,0.0,False
