report_start,report_end,ad_name,广告投放,成效,成效指标,单次成效费用,account,impressions,spend,ctr,custom_derived_metrics:334261784830934,installs,单次应用安装费用 (USD),subscriptions,单次订阅费用 (USD),purchases,单次购物费用 (USD),roas,基于展示次数的 3 秒视频播放率,video_completions,视频平均播放时长,结果（初始）,成效（初始）指标
2025-12-01,2026-08-31,20260716_growme_EN_9x16_FX-EnglishLearners_ZT-Learning-A2_RS-P1X1R3C3_wxx,inactive,,,,260717_ABO_AEO-Purchase_ios_vid_Growme_WW_07150716new_joy,13910,41.47,1.732567,0.24806202,32.0,1.295938,2.0,20.735,,,,18.245866,119.0,10,,
2025-12-01,2026-08-31,20260715_growme_EN_9x16_FX-EnglishLearners_ZT-challenge-aikid_RS-P1X1R3C3_wxx,not_delivering,,,,260717_ABO_AEO-Purchase_ios_vid_Growme_WW_07150716new_joy,6226,15.97,1.092194,0.03846154,2.0,7.985,,,,,,13.299068,59.0,3,,
2025-12-01,2026-08-31,20260715_growme_EN_9x16_FX-Readers_ZT-BookReading-paint_RS-P1X1R3C3_gy,not_delivering,,,,260717_ABO_AEO-Purchase_ios_vid_Growme_WW_07150716new_joy,245,0.4,0.0,,,,,,,,,20.408163,1.0,2,,
2025-12-01,2026-08-31,20260716_GrowMe_EN_9x16_FX-EnglishLearners_ZT-Learning-4_RS-P3X1R1C3_fj,inactive,,,,260717_ABO_AEO-Purchase_ios_vid_Growme_WW_07150716new_joy,11397,20.44,2.342722,0.02112676,6.0,3.406667,,,,,,18.917259,153.0,3,,
2025-12-01,2026-08-31,20260716_GrowMe_EN_9x16_01_FX-SelfGrowth_ZT-TEDtalk-20book_RS-P1X1R3C3_wxx,not_delivering,,,,260717_ABO_AEO-Purchase_ios_vid_Growme_WW_07150716new_joy,7261,14.57,0.633522,0.24324324,9.0,1.618889,,,,,,13.827297,98.0,2,,
2025-12-01,2026-08-31,20260716_GrowMe_EN_9x16_FX-EnglishLearners_ZT-Learning-people_RS-P3X1R1C3_fj,inactive,,,,260717_ABO_AEO-Purchase_ios_vid_Growme_WW_07150716new_joy,12352,23.67,0.76101,0.11363636,5.0,4.734,,,,,,9.132124,25.0,2,,
2025-12-01,2026-08-31,20260713_GrowMe_EN_9x16_FX-SelfGrowth_ZT-Communication_RS-P1X1R3C3_czy - Copy,not_delivering,,,,growmme_260720_WW_AAA_purchase_7day_tested_sie(ex: Indonesia),244,0.45,0.409836,0.0,,,,,,,,17.213115,,7,,
2025-12-01,2026-08-31,20260716_GrowMe_EN_9x16_FX-Readers_ZT-SelfImprovement_RS-P1X1R3C3_aitool_cty - Copy,not_delivering,,,,growmme_260720_WW_AAA_purchase_7day_tested_sie(ex: Indonesia),15,0.0,0.0,,,,,,,,,53.333333,,36,,
2025-12-01,2026-08-31,20260714_GrowMe_EN_9x16_FX-Readers_ZT-SelfImprovement_RS-P1X1R3C3_aitool_cty - Copy,not_delivering,,,,growmme_260720_WW_AAA_purchase_7day_tested_sie(ex: Indonesia),174,0.44,1.724138,0.33333333,1.0,0.44,,,,,,28.735632,,28,,
2025-12-01,2026-08-31,20260714_growme_EN_9x16_FX-EnglishLearners_ZT-learning-talk_RS-P1X1R3C3_gy - Copy,not_delivering,,,,growmme_260720_WW_AAA_purchase_7day_tested_sie(ex: Indonesia),23,0.0,0.0,,,,,,,,,26.086957,1.0,4,,
2025-12-01,2026-08-31,20260714_GrowMe_EN_9x16_FX-Women_ZT-Growth_RS-P1X1R3C3_aitool_cty - Copy,not_delivering,,,,growmme_260720_WW_AAA_purchase_7day_tested_sie(ex: Indonesia),37,0.12,0.0,,,,,,,,,24.324324,1.0,25,,
2025-12-01,2026-08-31,20260717_GrowMe_EN_9x16_FX-SelfGrowth_ZT-Lifelessons-page1_RS-P3X1R1C3_gy - Copy,not_delivering,,,,growmme_260720_WW_AAA_purchase_7day_tested_sie(ex: Indonesia),4593,12.4,2.30786,0.10576923,11.0,1.127273,,,,,,16.220335,27.0,3,,
2025-12-01,2026-08-31,20260717_GrowMe_EN_9x16_FX-Readers_ZT-SelfImprovement_AI7_RS-P1X1R3C3_aitool_cty - Copy,not_delivering,,,,growmme_260720_WW_AAA_purchase_7day_tested_sie(ex: Indonesia),41,0.04,2.439024,,,,,,,,,19.512195,3.0,9,,
2025-12-01,2026-08-31,20260717_GrowMe_EN_9x16_FX-Readers_ZT-SelfImprovement_AI20_RS-P1X1R3C3_aitool_cty - Copy,not_delivering,,,,growmme_260720_WW_AAA_purchase_7day_tested_sie(ex: Indonesia),165,0.25,0.606061,0.0,,,,,,,,23.030303,3.0,8,,
2025-12-01,2026-08-31,20260713_GrowMe_EN_9x16_FX-Professionals_ZT-Habits_RS-P1X1R3C3_czy - Copy,not_delivering,,,,growmme_260720_WW_AAA_purchase_7day_tested_sie(ex: Indonesia),168,0.37,0.595238,0.0,,,,,,,,21.428571,,7,,
2025-12-01,2026-08-31,20260713_GrowMe_EN_9x16_FX-SelfGrowth_ZT-Communication_RS-P1X1R3C3_czy,inactive,,,,growmme_260720_1_WW_purchase_7.15-19_sie,11003,17.64,0.663455,0.07142857,5.0,3.528,2.0,8.82,,,,13.359993,34.0,5,,
